18779751;2677;5521;6743;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;07.06.2022 05:42;07.06.2022;09.09.9999;2022-06-07 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;242;NULL;NULL
18779755;526983;5985;282;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;07.06.2022 05:42;07.06.2022;09.09.9999;2022-06-07 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;242;NULL;NULL
18779798;572652;677;677;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;06.06.2022 18:32;06.06.2022;09.09.9999;2022-06-06 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;240;NULL;NULL
18779858;227735;7915;3403;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;06.06.2022 18:32;06.06.2022;09.09.9999;2022-06-06 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;240;NULL;NULL
18779918;2627;5521;2443;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;06.06.2022 18:32;06.06.2022;09.09.9999;2022-06-06 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;240;NULL;NULL
18779978;47823;10873;10901;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;06.06.2022 18:32;06.06.2022;09.09.9999;2022-06-06 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;240;NULL;NULL
18780076;311425;4511;6247;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;06.06.2022 18:32;06.06.2022;09.09.9999;2022-06-06 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;240;NULL;NULL
18780136;791042;8401;2083;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;06.06.2022 18:32;06.06.2022;09.09.9999;2022-06-06 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;240;NULL;NULL
18780326;783628;11364;2995;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;06.06.2022 18:32;06.06.2022;09.09.9999;2022-06-06 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;240;NULL;NULL
18780386;48848;5521;2083;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;06.06.2022 18:32;06.06.2022;09.09.9999;2022-06-06 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;240;NULL;NULL
18780446;29390;5985;621;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;07.06.2022 05:42;07.06.2022;09.09.9999;2022-06-07 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;242;NULL;NULL
18780798;2986;8401;985;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;06.06.2022 18:32;06.06.2022;09.09.9999;2022-06-06 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;240;NULL;NULL
18781064;517845;8401;3054;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;06.06.2022 18:32;06.06.2022;09.09.9999;2022-06-06 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;240;NULL;NULL
18781124;457922;9410;11364;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;06.06.2022 18:32;06.06.2022;09.09.9999;2022-06-06 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;240;NULL;NULL
18781184;993126;8693;11364;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;06.06.2022 18:32;06.06.2022;09.09.9999;2022-06-06 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;240;NULL;NULL
18781210;2484;5521;9361;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;07.06.2022 05:42;07.06.2022;09.09.9999;2022-06-07 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;242;NULL;NULL
18781224;228350;7915;3403;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;06.06.2022 18:32;06.06.2022;09.09.9999;2022-06-06 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;240;NULL;NULL
18781244;3091;5985;282;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;07.06.2022 05:42;07.06.2022;09.09.9999;2022-06-07 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;242;NULL;NULL
18781264;111804;5521;2934;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;06.06.2022 18:32;06.06.2022;09.09.9999;2022-06-06 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;240;NULL;NULL
18781270;983279;5521;2568;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;07.06.2022 05:42;07.06.2022;09.09.9999;2022-06-07 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;242;NULL;NULL
18781279;348379;10953;10916;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;06.06.2022 18:32;06.06.2022;09.09.9999;2022-06-06 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;240;NULL;NULL
18781284;47753;10931;10893;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;06.06.2022 18:32;06.06.2022;09.09.9999;2022-06-06 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;240;NULL;NULL
18781304;540602;5521;4784;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;07.06.2022 05:42;07.06.2022;09.09.9999;2022-06-07 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;242;NULL;NULL
18781339;463475;4683;11364;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;06.06.2022 18:32;06.06.2022;09.09.9999;2022-06-06 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;240;NULL;NULL
18781344;8651;5521;2934;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;06.06.2022 18:32;06.06.2022;09.09.9999;2022-06-06 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;240;NULL;NULL
18781404;2390;4784;4325;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;06.06.2022 18:32;06.06.2022;09.09.9999;2022-06-06 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;240;NULL;NULL
18781665;899013;2568;3235;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;06.06.2022 18:32;06.06.2022;09.09.9999;2022-06-06 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;240;NULL;NULL
18781725;2677;6743;1647;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;07.06.2022 05:42;07.06.2022;09.09.9999;2022-06-07 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;242;NULL;NULL
18781968;219310;8401;2083;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;06.06.2022 18:32;06.06.2022;09.09.9999;2022-06-06 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;240;NULL;NULL
18782028;11553;9410;997;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;07.06.2022 05:42;07.06.2022;09.09.9999;2022-06-07 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;242;NULL;NULL
18782088;485347;852;3909;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;07.06.2022 05:42;07.06.2022;09.09.9999;2022-06-07 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;242;NULL;NULL
18782266;29390;5521;5985;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;07.06.2022 05:42;07.06.2022;09.09.9999;2022-06-07 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;242;NULL;NULL
18782279;964953;2616;2568;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;06.06.2022 18:32;06.06.2022;09.09.9999;2022-06-06 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;240;NULL;NULL
18782320;9887;5521;4784;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;06.06.2022 18:32;06.06.2022;09.09.9999;2022-06-06 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;240;NULL;NULL
18782326;181557;9361;8301;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;07.06.2022 05:42;07.06.2022;09.09.9999;2022-06-07 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;242;NULL;NULL
18782339;6016;9410;1062;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;07.06.2022 05:42;07.06.2022;09.09.9999;2022-06-07 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;242;NULL;NULL
18782380;4431;10949;5521;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;07.06.2022 05:42;07.06.2022;09.09.9999;2022-06-07 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;242;NULL;NULL
18782399;10992;1062;3054;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;07.06.2022 05:42;07.06.2022;09.09.9999;2022-06-07 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;242;NULL;NULL
18782440;4431;2384;10949;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;07.06.2022 05:42;07.06.2022;09.09.9999;2022-06-07 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;242;NULL;NULL
18782900;671006;8401;1363;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;06.06.2022 18:32;06.06.2022;09.09.9999;2022-06-06 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;240;NULL;NULL
18783109;462279;4784;7685;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;06.06.2022 18:32;06.06.2022;09.09.9999;2022-06-06 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;240;NULL;NULL
18783169;297591;6247;8210;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;06.06.2022 18:32;06.06.2022;09.09.9999;2022-06-06 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;240;NULL;NULL
18783229;227532;2384;2926;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;06.06.2022 18:32;06.06.2022;09.09.9999;2022-06-06 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;240;NULL;NULL
18783289;5771;3624;3023;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;06.06.2022 18:32;06.06.2022;09.09.9999;2022-06-06 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;240;NULL;NULL
18783349;10936;9410;6743;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;07.06.2022 05:42;07.06.2022;09.09.9999;2022-06-07 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;242;NULL;NULL
18784198;228370;3403;7915;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;06.06.2022 18:32;06.06.2022;09.09.9999;2022-06-06 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;240;NULL;NULL
18784258;161637;5985;4325;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;07.06.2022 05:42;07.06.2022;09.09.9999;2022-06-07 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;242;NULL;NULL
18784302;5966;5521;8401;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;06.06.2022 18:32;06.06.2022;09.09.9999;2022-06-06 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;240;NULL;NULL
18784362;232324;2568;3624;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;06.06.2022 18:32;06.06.2022;09.09.9999;2022-06-06 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;240;NULL;NULL
18784422;417425;4683;11364;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;06.06.2022 18:32;06.06.2022;09.09.9999;2022-06-06 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;240;NULL;NULL
18786072;10676;8141;4683;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;06.06.2022 18:32;06.06.2022;09.09.9999;2022-06-06 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;240;NULL;NULL
18786132;591495;2083;6637;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;07.06.2022 05:42;07.06.2022;09.09.9999;2022-06-07 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;242;NULL;NULL
18786192;4744;5548;415;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;07.06.2022 05:42;07.06.2022;09.09.9999;2022-06-07 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;242;NULL;NULL
18786301;8625;8401;2512;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;06.06.2022 18:32;06.06.2022;09.09.9999;2022-06-06 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;240;NULL;NULL
18786361;722283;8401;6750;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;06.06.2022 18:32;06.06.2022;09.09.9999;2022-06-06 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;240;NULL;NULL
18786421;181557;5521;9361;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;07.06.2022 05:42;07.06.2022;09.09.9999;2022-06-07 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;242;NULL;NULL
7063208;10738;11364;11364;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;06.06.2022 18:32;06.06.2022;09.09.9999;2022-06-06 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;240;NULL;NULL
7301735;225634;7913;6247;1900-01-01 00:00:00.000000;9999-09-09 23:59:59.999999;06.06.2022 18:32;06.06.2022;09.09.9999;2022-06-06 00:00:00.000000;9999-09-09 23:59:59.999999;0;100;idmref_cosma_200_07_tx_flight_seg;240;NULL;NULL
flt_seg_prod_id;flt_prod_id;dest_locn_id;orig_locn_id;valid_from_tms;valid_to_tms;co_upd_tms;start_date;end_date;start_ts;end_ts;record_deleted_flag;ctl_id;process_name;process_id;update_process_name;update_process_id
